chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
18	42685000	42690000	18	42780000	42785000	524818	524837	0	0	0.5716315731	0.0000000000	0.0000000000
18	42810000	42815000	18	42830000	42835000	524843	524847	0	0	0.3704442416	0.0000000203	0.0000000233
18	42850000	42855000	18	42960000	42965000	524851	524873	0	0	0.3622456271	0.0000000001	0.0000000002
18	43195000	43200000	18	43220000	43225000	524920	524925	0	0	0.3374624940	0.0000001893	0.0000001960
18	43260000	43265000	18	43650000	43655000	524933	525011	0	0	0.6005183988	0.0000000000	0.0000000000
18	43250000	43255000	18	43465000	43470000	524931	524974	0	0	0.5339668533	0.0000000000	0.0000000000
18	43250000	43255000	18	43550000	43555000	524931	524991	0	0	0.5057008122	0.0000000000	0.0000000000
18	43500000	43505000	18	43655000	43660000	524981	525012	0	0	0.5932171441	0.0000000000	0.0000000000
18	43500000	43505000	18	43535000	43540000	524981	524988	0	0	0.4049610113	0.0000000000	0.0000000000
18	43695000	43700000	18	43740000	43745000	525020	525029	0	0	0.3519368286	0.0000000035	0.0000000045
18	43725000	43730000	18	44235000	44240000	525026	525128	0	0	0.8084481745	0.0000000000	0.0000000000
18	43725000	43730000	18	44060000	44065000	525026	525093	0	0	0.5532118744	0.0000000000	0.0000000000
18	43730000	43735000	18	44010000	44015000	525027	525083	0	0	0.3716809544	0.0000000000	0.0000000001
18	43750000	43755000	18	43830000	43835000	525031	525047	0	0	0.4983964641	0.0000000000	0.0000000000
18	43860000	43865000	18	44235000	44240000	525053	525128	0	0	0.7223827075	0.0000000000	0.0000000000
18	43860000	43865000	18	44060000	44065000	525053	525093	0	0	0.5953930756	0.0000000000	0.0000000000
18	43865000	43870000	18	43955000	43960000	525054	525072	0	0	0.3502193108	0.0000000006	0.0000000009
18	44130000	44135000	18	44235000	44240000	525107	525128	0	0	0.4283192707	0.0000000000	0.0000000000
18	44140000	44145000	18	44545000	44550000	525109	525190	0	0	0.3146127740	0.0000002345	0.0000002422
18	44245000	44250000	18	44560000	44565000	525130	525193	0	0	0.3457755249	0.0000000103	0.0000000124
18	44255000	44260000	18	44725000	44730000	525132	525226	0	0	0.3180756390	0.0000000251	0.0000000285
18	44575000	44580000	18	44730000	44735000	525196	525227	0	0	0.4695437954	0.0000000000	0.0000000000
18	44625000	44630000	18	45275000	45280000	525206	525336	0	0	0.6446762519	0.0000000000	0.0000000000
18	44625000	44630000	18	44730000	44735000	525206	525227	0	0	0.7909631298	0.0000000000	0.0000000000
18	44740000	44745000	18	45275000	45280000	525229	525336	0	0	0.7654551193	0.0000000000	0.0000000000
18	44740000	44745000	18	45115000	45120000	525229	525304	0	0	0.4489328322	0.0000000000	0.0000000000
18	44860000	44865000	18	45265000	45270000	525253	525334	0	0	0.3598826336	0.0000000006	0.0000000009
18	44920000	44925000	18	45270000	45275000	525265	525335	0	0	0.4881743382	0.0000000000	0.0000000000
18	45010000	45015000	18	45275000	45280000	525283	525336	0	0	0.3187028361	0.0000000235	0.0000000267
18	45065000	45070000	18	45275000	45280000	525294	525336	0	0	0.3702775419	0.0000000000	0.0000000001
18	45120000	45125000	18	45270000	45275000	525305	525335	0	0	0.7910350501	0.0000000000	0.0000000000
18	45300000	45305000	18	45545000	45550000	525341	525390	0	0	0.8212137510	0.0000000000	0.0000000000
18	45300000	45305000	18	45970000	45975000	525341	525475	0	0	0.4776251127	0.0000000000	0.0000000000
18	45300000	45305000	18	45625000	45630000	525341	525406	0	0	0.3461301745	0.0000000010	0.0000000014
18	45375000	45380000	18	45445000	45450000	525356	525370	0	0	0.3933589373	0.0000000000	0.0000000000
18	45475000	45480000	18	45525000	45530000	525376	525386	0	0	0.4439333650	0.0000000000	0.0000000000
18	45555000	45560000	18	45975000	45980000	525392	525476	0	0	0.6907941841	0.0000000000	0.0000000000
18	45750000	45755000	18	45970000	45975000	525431	525475	0	0	0.4621967685	0.0000000000	0.0000000000
18	45750000	45755000	18	46180000	46185000	525431	525517	0	0	0.3258268003	0.0000000107	0.0000000128
18	46000000	46005000	18	46185000	46190000	525481	525518	0	0	0.7591615231	0.0000000000	0.0000000000
18	46000000	46005000	18	46545000	46550000	525481	525590	0	0	0.3490571625	0.0000000007	0.0000000010
18	46000000	46005000	18	46295000	46300000	525481	525540	0	0	0.3347709195	0.0000000039	0.0000000049
18	46080000	46085000	18	46170000	46175000	525497	525515	0	0	0.3289273470	0.0000000076	0.0000000092
18	46205000	46210000	18	46705000	46710000	525522	525622	0	0	0.6279641076	0.0000000000	0.0000000000
18	46200000	46205000	18	46760000	46765000	525521	525633	0	0	0.5882818333	0.0000000000	0.0000000000
18	46205000	46210000	18	46555000	46560000	525522	525592	0	0	0.5726591369	0.0000000000	0.0000000000
18	46200000	46205000	18	46940000	46945000	525521	525669	0	0	0.4768208196	0.0000000000	0.0000000000
18	46220000	46225000	18	46290000	46295000	525525	525539	0	0	0.5114126054	0.0000000000	0.0000000000
18	46210000	46215000	18	46230000	46235000	525523	525527	0	0	0.3255835669	0.0000010993	0.0000011176
18	46295000	46300000	18	46565000	46570000	525540	525594	0	0	0.4310072455	0.0000000000	0.0000000000
18	46300000	46305000	18	46700000	46705000	525541	525621	0	0	0.5189538080	0.0000000000	0.0000000000
18	46305000	46310000	18	46460000	46465000	525542	525573	0	0	0.6614872560	0.0000000000	0.0000000000
18	46305000	46310000	18	46395000	46400000	525542	525560	0	0	0.3800287278	0.0000000000	0.0000000000
18	46310000	46315000	18	46345000	46350000	525543	525550	0	0	0.3779881606	0.0000000007	0.0000000009
18	46360000	46365000	18	46695000	46700000	525553	525620	0	0	0.3232207853	0.0000000143	0.0000000168
18	46470000	46475000	18	46695000	46700000	525575	525620	0	0	0.5037866803	0.0000000000	0.0000000000
18	46550000	46555000	18	46700000	46705000	525591	525621	0	0	0.4238654722	0.0000000000	0.0000000000
18	46540000	46545000	18	47375000	47380000	525589	525756	0	0	0.3245767659	0.0000000123	0.0000000146
18	46545000	46550000	18	46950000	46955000	525590	525671	0	0	0.4379803044	0.0000000000	0.0000000000
18	46770000	46775000	18	46940000	46945000	525635	525669	0	0	0.3501040154	0.0000000006	0.0000000009
18	46770000	46775000	18	46970000	46975000	525635	525675	0	0	0.3129290031	0.0000000436	0.0000000478
18	47015000	47020000	18	47800000	47805000	525684	525841	0	0	0.4743368145	0.0000000000	0.0000000000
18	47035000	47040000	18	47380000	47385000	525688	525757	0	0	0.7943828009	0.0000000000	0.0000000000
18	47020000	47025000	18	47895000	47900000	525685	525860	0	0	0.3187280401	0.0000000609	0.0000000656
18	47040000	47045000	18	47060000	47065000	525689	525693	0	0	0.3663730581	0.0000000300	0.0000000336
18	47040000	47045000	18	47255000	47260000	525689	525732	0	0	0.3876450515	0.0000000000	0.0000000000
18	47040000	47045000	18	47730000	47735000	525689	525827	0	0	0.4126542354	0.0000000000	0.0000000000
18	47035000	47040000	18	47955000	47960000	525688	525872	0	0	0.4134405846	0.0000000000	0.0000000000
18	47085000	47090000	18	47385000	47390000	525698	525758	0	0	0.4934753117	0.0000000000	0.0000000000
18	47280000	47285000	18	47380000	47385000	525737	525757	0	0	0.3689682729	0.0000000001	0.0000000001
18	47535000	47540000	18	47725000	47730000	525788	525826	0	0	0.5896503680	0.0000000000	0.0000000000
18	47530000	47535000	18	47955000	47960000	525787	525872	0	0	0.4406237061	0.0000000000	0.0000000000
18	47535000	47540000	18	47890000	47895000	525788	525859	0	0	0.4271011860	0.0000000000	0.0000000000
18	47585000	47590000	18	47720000	47725000	525798	525825	0	0	0.3232162451	0.0000000143	0.0000000168
18	47635000	47640000	18	47890000	47895000	525808	525859	0	0	0.4399563355	0.0000000000	0.0000000000
18	47635000	47640000	18	47715000	47720000	525808	525824	0	0	0.3812057156	0.0000000000	0.0000000000
18	47740000	47745000	18	47885000	47890000	525829	525858	0	0	0.7836542822	0.0000000000	0.0000000000
18	47740000	47745000	18	47790000	47795000	525829	525839	0	0	0.7118690766	0.0000000000	0.0000000000
18	47740000	47745000	18	47950000	47955000	525829	525871	0	0	0.4281868658	0.0000000000	0.0000000000
18	47800000	47805000	18	47885000	47890000	525841	525858	0	0	0.7434766825	0.0000000000	0.0000000000
18	47910000	47915000	18	47945000	47950000	525863	525870	0	0	0.3499497142	0.0000000454	0.0000000497
18	48030000	48035000	18	48310000	48315000	525887	525943	0	0	0.3396727307	0.0000000022	0.0000000029
18	48185000	48190000	18	48305000	48310000	525918	525942	0	0	0.3505850283	0.0000000006	0.0000000008
18	48345000	48350000	18	48575000	48580000	525950	525996	0	0	0.7878448714	0.0000000000	0.0000000000
18	48350000	48355000	18	48395000	48400000	525951	525960	0	0	0.6621135254	0.0000000000	0.0000000000
18	48345000	48350000	18	48450000	48455000	525950	525971	0	0	0.4240397090	0.0000000000	0.0000000000
18	48345000	48350000	18	48625000	48630000	525950	526006	0	0	0.3454944604	0.0000000011	0.0000000015
18	48350000	48355000	18	48720000	48725000	525951	526025	0	0	0.3941597512	0.0000000000	0.0000000000
18	48410000	48415000	18	48575000	48580000	525963	525996	0	0	0.4305080412	0.0000000000	0.0000000000
18	48410000	48415000	18	48715000	48720000	525963	526024	0	0	0.3869619371	0.0000000000	0.0000000000
18	48420000	48425000	18	48475000	48480000	525965	525976	0	0	0.3773086816	0.0000000001	0.0000000001
18	48470000	48475000	18	48575000	48580000	525975	525996	0	0	0.3330238747	0.0000000048	0.0000000060
18	48565000	48570000	18	48595000	48600000	525994	526000	0	0	0.4673355996	0.0000000000	0.0000000000
18	48560000	48565000	18	48710000	48715000	525993	526023	0	0	0.3651651645	0.0000000001	0.0000000001
18	48640000	48645000	18	48910000	48915000	526009	526063	0	0	0.6453171989	0.0000000000	0.0000000000
18	48635000	48640000	18	49145000	49150000	526008	526110	0	0	0.5554375858	0.0000000000	0.0000000000
18	48640000	48645000	18	49075000	49080000	526009	526096	0	0	0.3730274541	0.0000000000	0.0000000001
18	48640000	48645000	18	48805000	48810000	526009	526042	0	0	0.4545685883	0.0000000000	0.0000000000
18	48640000	48645000	18	48975000	48980000	526009	526076	0	0	0.4037096515	0.0000000000	0.0000000000
18	48680000	48685000	18	48715000	48720000	526017	526024	0	0	0.4742893519	0.0000000000	0.0000000000
18	48740000	48745000	18	48790000	48795000	526029	526039	0	0	0.3391596497	0.0000000090	0.0000000108
18	49150000	49155000	18	49180000	49185000	526111	526117	0	0	0.5363029002	0.0000000000	0.0000000000
18	49185000	49190000	18	49815000	49820000	526118	526244	0	0	0.4087021051	0.0000000000	0.0000000000
18	49200000	49205000	18	49665000	49670000	526121	526214	0	0	0.3716412275	0.0000000000	0.0000000001
18	49205000	49210000	18	49280000	49285000	526122	526137	0	0	0.4576927407	0.0000000000	0.0000000000
18	49200000	49205000	18	49335000	49340000	526121	526148	0	0	0.4363477822	0.0000000000	0.0000000000
18	49200000	49205000	18	49470000	49475000	526121	526175	0	0	0.3117775521	0.0000000492	0.0000000536
18	49285000	49290000	18	49815000	49820000	526138	526244	0	0	0.4113519751	0.0000000000	0.0000000000
18	49375000	49380000	18	49810000	49815000	526156	526243	0	0	0.3160742562	0.0000000312	0.0000000348
18	49465000	49470000	18	49805000	49810000	526174	526242	0	0	0.3411230520	0.0000000019	0.0000000024
18	49860000	49865000	18	50435000	50440000	526253	526368	0	0	0.3551884320	0.0000000003	0.0000000005
18	49865000	49870000	18	50195000	50200000	526254	526320	0	0	0.3460983728	0.0000000010	0.0000000014
18	51090000	51095000	18	51645000	51650000	526499	526610	0	0	0.7331835469	0.0000000000	0.0000000000
18	51220000	51225000	18	51645000	51650000	526525	526610	0	0	0.5939467001	0.0000000000	0.0000000000
18	51435000	51440000	18	51645000	51650000	526568	526610	0	0	0.7015202565	0.0000000000	0.0000000000
18	51685000	51690000	18	51725000	51730000	526618	526626	0	0	0.7189695269	0.0000000000	0.0000000000
18	51675000	51680000	18	51805000	51810000	526616	526642	0	0	0.5031220006	0.0000000000	0.0000000000
18	51685000	51690000	18	51890000	51895000	526618	526659	0	0	0.3860824100	0.0000000000	0.0000000000
18	51705000	51710000	18	52335000	52340000	526622	526748	0	0	0.3811594328	0.0000000000	0.0000000001
18	51740000	51745000	18	51800000	51805000	526629	526641	0	0	0.7315257399	0.0000000000	0.0000000000
18	51745000	51750000	18	51880000	51885000	526630	526657	0	0	0.4466548025	0.0000000000	0.0000000000
18	51815000	51820000	18	51880000	51885000	526644	526657	0	0	0.5367013038	0.0000000000	0.0000000000
18	51855000	51860000	18	52335000	52340000	526652	526748	0	0	0.3145955915	0.0000000925	0.0000000978
18	51970000	51975000	18	52335000	52340000	526675	526748	0	0	0.6017391583	0.0000000000	0.0000000000
18	51965000	51970000	18	52645000	52650000	526674	526810	0	0	0.3738650417	0.0000000000	0.0000000000
18	52220000	52225000	18	52330000	52335000	526725	526747	0	0	0.5111354745	0.0000000000	0.0000000000
18	52220000	52225000	18	52645000	52650000	526725	526810	0	0	0.5904070830	0.0000000000	0.0000000000
18	52345000	52350000	18	52645000	52650000	526750	526810	0	0	0.6551267819	0.0000000000	0.0000000000
18	52340000	52345000	18	52885000	52890000	526749	526858	0	0	0.3868836555	0.0000000000	0.0000000000
18	52740000	52745000	18	52945000	52950000	526829	526870	0	0	0.3379411069	0.0000000027	0.0000000035
18	52895000	52900000	18	53075000	53080000	526860	526896	0	0	0.5533808116	0.0000000000	0.0000000000
18	52910000	52915000	18	52985000	52990000	526863	526878	0	0	0.6163930846	0.0000000000	0.0000000000
18	52895000	52900000	18	53180000	53185000	526860	526917	0	0	0.3567256768	0.0000000003	0.0000000004
18	52895000	52900000	18	53255000	53260000	526860	526932	0	0	0.3343390378	0.0000000041	0.0000000052
18	53015000	53020000	18	53075000	53080000	526884	526896	0	0	0.4481668824	0.0000000000	0.0000000000
18	53010000	53015000	18	53175000	53180000	526883	526916	0	0	0.3094758867	0.0000000626	0.0000000674
18	53015000	53020000	18	53450000	53455000	526884	526971	0	0	0.3190791546	0.0000000225	0.0000000257
18	53080000	53085000	18	53455000	53460000	526897	526972	0	0	0.3180196168	0.0000000253	0.0000000286
18	54325000	54330000	18	54365000	54370000	527146	527154	0	0	0.4570265369	0.0000000000	0.0000000000
18	54350000	54355000	18	55230000	55235000	527151	527327	0	0	0.3068505005	0.0000000823	0.0000000874
18	54415000	54420000	18	55225000	55230000	527164	527326	0	0	0.6301864067	0.0000000000	0.0000000000
18	54415000	54420000	18	55110000	55115000	527164	527303	0	0	0.5310569515	0.0000000000	0.0000000000
18	54460000	54465000	18	55225000	55230000	527173	527326	0	0	0.3207059040	0.0000000189	0.0000000218
18	54535000	54540000	18	55110000	55115000	527188	527303	0	0	0.6362658938	0.0000000000	0.0000000000
18	54535000	54540000	18	55225000	55230000	527188	527326	0	0	0.5805277022	0.0000000000	0.0000000000
18	54540000	54545000	18	54690000	54695000	527189	527219	0	0	0.3465834231	0.0000000010	0.0000000013
18	54680000	54685000	18	54740000	54745000	527217	527229	0	0	0.3437532373	0.0000000026	0.0000000034
18	54710000	54715000	18	55105000	55110000	527223	527302	0	0	0.4734575006	0.0000000000	0.0000000000
18	54720000	54725000	18	55230000	55235000	527225	527327	0	0	0.4257848867	0.0000000000	0.0000000000
18	54740000	54745000	18	55505000	55510000	527229	527382	0	0	0.3613338497	0.0000000002	0.0000000002
18	55255000	55260000	18	55280000	55285000	527332	527337	0	0	0.6087983766	0.0000000000	0.0000000000
18	55295000	55300000	18	55505000	55510000	527340	527382	0	0	0.5490108410	0.0000000000	0.0000000000
18	55300000	55305000	18	55785000	55790000	527341	527438	0	0	0.4163279273	0.0000000000	0.0000000000
18	55310000	55315000	18	55415000	55420000	527343	527364	0	0	0.3821065770	0.0000000000	0.0000000000
18	55550000	55555000	18	55795000	55800000	527391	527440	0	0	0.6840561231	0.0000000000	0.0000000000
18	55550000	55555000	18	55700000	55705000	527391	527421	0	0	0.4638421725	0.0000000000	0.0000000000
18	55550000	55555000	18	55845000	55850000	527391	527450	0	0	0.3493839605	0.0000000007	0.0000000010
18	55625000	55630000	18	55790000	55795000	527406	527439	0	0	0.5585017622	0.0000000000	0.0000000000
18	55645000	55650000	18	55695000	55700000	527410	527420	0	0	0.3372325079	0.0000000111	0.0000000132
18	55710000	55715000	18	55790000	55795000	527423	527439	0	0	0.7952086320	0.0000000000	0.0000000000
18	55700000	55705000	18	56150000	56155000	527421	527511	0	0	0.3779581039	0.0000000000	0.0000000000
18	55705000	55710000	18	55850000	55855000	527422	527451	0	0	0.4000010869	0.0000000000	0.0000000000
18	55715000	55720000	18	56430000	56435000	527424	527567	0	0	0.3662309696	0.0000000001	0.0000000001
18	55800000	55805000	18	56425000	56430000	527441	527566	0	0	0.4413583760	0.0000000000	0.0000000000
18	55810000	55815000	18	55840000	55845000	527443	527449	0	0	0.4260730712	0.0000000000	0.0000000000
18	55815000	55820000	18	55990000	55995000	527444	527479	0	0	0.3277068570	0.0000000087	0.0000000105
18	55850000	55855000	18	56430000	56435000	527451	527567	0	0	0.5444271140	0.0000000000	0.0000000000
18	55855000	55860000	18	55985000	55990000	527452	527478	0	0	0.5296787359	0.0000000000	0.0000000000
18	55850000	55855000	18	56155000	56160000	527451	527512	0	0	0.4808769968	0.0000000000	0.0000000000
18	55840000	55845000	18	56735000	56740000	527449	527628	0	0	0.3154967930	0.0000000331	0.0000000369
18	55860000	55865000	18	56730000	56735000	527453	527627	0	0	0.3153928022	0.0000000335	0.0000000373
18	55980000	55985000	18	56430000	56435000	527477	527567	0	0	0.4191689454	0.0000000000	0.0000000000
18	55985000	55990000	18	56160000	56165000	527478	527513	0	0	0.3274791578	0.0000000089	0.0000000108
18	56065000	56070000	18	56430000	56435000	527494	527567	0	0	0.6024082541	0.0000000000	0.0000000000
18	56065000	56070000	18	56150000	56155000	527494	527511	0	0	0.5684104396	0.0000000000	0.0000000000
18	56065000	56070000	18	56735000	56740000	527494	527628	0	0	0.3932536882	0.0000000000	0.0000000000
18	56175000	56180000	18	56735000	56740000	527516	527628	0	0	0.5647688123	0.0000000000	0.0000000000
18	56190000	56195000	18	56425000	56430000	527519	527566	0	0	0.6699289694	0.0000000000	0.0000000000
18	56190000	56195000	18	56635000	56640000	527519	527608	0	0	0.3422733500	0.0000000016	0.0000000022
18	56200000	56205000	18	56330000	56335000	527521	527547	0	0	0.7033614956	0.0000000000	0.0000000000
18	56285000	56290000	18	56735000	56740000	527538	527628	0	0	0.3166825514	0.0000000292	0.0000000328
18	56360000	56365000	18	56410000	56415000	527553	527563	0	0	0.6381239445	0.0000000000	0.0000000000
18	56345000	56350000	18	56805000	56810000	527550	527642	0	0	0.3210018269	0.0000000183	0.0000000211
18	56365000	56370000	18	56730000	56735000	527554	527627	0	0	0.4037262390	0.0000000000	0.0000000000
18	56440000	56445000	18	56735000	56740000	527569	527628	0	0	0.5999753651	0.0000000000	0.0000000000
18	56440000	56445000	18	56800000	56805000	527569	527641	0	0	0.3659287405	0.0000000001	0.0000000001
18	56445000	56450000	18	56880000	56885000	527570	527657	0	0	0.4253123090	0.0000000000	0.0000000000
18	56440000	56445000	18	57065000	57070000	527569	527694	0	0	0.3880447706	0.0000000000	0.0000000000
18	56450000	56455000	18	56620000	56625000	527571	527605	0	0	0.4439460974	0.0000000000	0.0000000000
18	56440000	56445000	18	56930000	56935000	527569	527667	0	0	0.3147868607	0.0000000358	0.0000000397
18	56600000	56605000	18	56715000	56720000	527601	527624	0	0	0.4451808689	0.0000000000	0.0000000000
18	56685000	56690000	18	56720000	56725000	527618	527625	0	0	0.3129280358	0.0000004994	0.0000005112
18	56755000	56760000	18	56795000	56800000	527632	527640	0	0	0.5815944206	0.0000000000	0.0000000000
18	56760000	56765000	18	56880000	56885000	527633	527657	0	0	0.5476683435	0.0000000000	0.0000000000
18	56750000	56755000	18	57060000	57065000	527631	527693	0	0	0.4191516798	0.0000000000	0.0000000000
18	56755000	56760000	18	56930000	56935000	527632	527667	0	0	0.3286395741	0.0000000078	0.0000000095
18	56805000	56810000	18	57550000	57555000	527642	527791	0	0	0.3755186744	0.0000000000	0.0000000000
18	56815000	56820000	18	57020000	57025000	527644	527685	0	0	0.3286319146	0.0000000078	0.0000000095
18	56915000	56920000	18	57070000	57075000	527664	527695	0	0	0.5838584332	0.0000000000	0.0000000000
18	56910000	56915000	18	57485000	57490000	527663	527778	0	0	0.3572433702	0.0000000003	0.0000000004
18	56970000	56975000	18	57065000	57070000	527675	527694	0	0	0.6815707326	0.0000000000	0.0000000000
18	56975000	56980000	18	57485000	57490000	527676	527778	0	0	0.3276704706	0.0000000087	0.0000000105
18	57015000	57020000	18	57570000	57575000	527684	527795	0	0	0.3753615315	0.0000000000	0.0000000000
18	57020000	57025000	18	57495000	57500000	527685	527780	0	0	0.3840558243	0.0000000000	0.0000000000
18	57125000	57130000	18	57485000	57490000	527706	527778	0	0	0.6770077006	0.0000000000	0.0000000000
18	57295000	57300000	18	57485000	57490000	527740	527778	0	0	0.5340320874	0.0000000000	0.0000000000
18	57295000	57300000	18	58210000	58215000	527740	527923	0	0	0.3105803057	0.0000000558	0.0000000605
18	57365000	57370000	18	57485000	57490000	527754	527778	0	0	0.4514808123	0.0000000000	0.0000000000
18	57450000	57455000	18	57490000	57495000	527771	527779	0	0	0.6549898469	0.0000000000	0.0000000000
18	57495000	57500000	18	58215000	58220000	527780	527924	0	0	0.4939459892	0.0000000000	0.0000000000
18	57445000	57450000	18	57650000	57655000	527770	527811	0	0	0.3500261084	0.0000000006	0.0000000009
18	57505000	57510000	18	57570000	57575000	527782	527795	0	0	0.6708088706	0.0000000000	0.0000000000
18	57575000	57580000	18	57625000	57630000	527796	527806	0	0	0.5131668032	0.0000000000	0.0000000000
18	57660000	57665000	18	58215000	58220000	527813	527924	0	0	0.6896150367	0.0000000000	0.0000000000
18	57660000	57665000	18	58080000	58085000	527813	527897	0	0	0.5686740637	0.0000000000	0.0000000000
18	57750000	57755000	18	58215000	58220000	527831	527924	0	0	0.3304665116	0.0000000064	0.0000000078
18	58345000	58350000	18	59170000	59175000	527950	528115	0	0	0.4460145442	0.0000000000	0.0000000000
18	58750000	58755000	18	59165000	59170000	528031	528114	0	0	0.3882902853	0.0000000000	0.0000000000
18	58985000	58990000	18	59170000	59175000	528078	528115	0	0	0.7280754303	0.0000000000	0.0000000000
18	58975000	58980000	18	59435000	59440000	528076	528168	0	0	0.3384865476	0.0000000025	0.0000000033
18	59245000	59250000	18	59795000	59800000	528130	528240	0	0	0.6794183171	0.0000000000	0.0000000000
18	59300000	59305000	18	59795000	59800000	528141	528240	0	0	0.7196534583	0.0000000000	0.0000000000
18	59300000	59305000	18	59570000	59575000	528141	528195	0	0	0.3995121773	0.0000000000	0.0000000000
18	59295000	59300000	18	59910000	59915000	528140	528263	0	0	0.3567923451	0.0000000003	0.0000000004
18	59405000	59410000	18	59795000	59800000	528162	528240	0	0	0.3049182216	0.0000001004	0.0000001058
18	59505000	59510000	18	59795000	59800000	528182	528240	0	0	0.3554171978	0.0000000003	0.0000000005
18	59565000	59570000	18	59795000	59800000	528194	528240	0	0	0.5232212080	0.0000000000	0.0000000000
18	59850000	59855000	18	59915000	59920000	528251	528264	0	0	0.7918960233	0.0000000000	0.0000000000
18	59845000	59850000	18	60085000	60090000	528250	528298	0	0	0.5781400390	0.0000000000	0.0000000000
18	59850000	59855000	18	60245000	60250000	528251	528330	0	0	0.4829176414	0.0000000000	0.0000000000
18	59855000	59860000	18	60190000	60195000	528252	528319	0	0	0.4450766406	0.0000000000	0.0000000000
18	59930000	59935000	18	60085000	60090000	528267	528298	0	0	0.3730104257	0.0000000000	0.0000000001
18	59995000	60000000	18	60080000	60085000	528280	528297	0	0	0.5851449057	0.0000000000	0.0000000000
18	60000000	60005000	18	60245000	60250000	528281	528330	0	0	0.4049067552	0.0000000000	0.0000000000
18	60000000	60005000	18	60645000	60650000	528281	528410	0	0	0.3089727500	0.0000000660	0.0000000708
18	60090000	60095000	18	60645000	60650000	528299	528410	0	0	0.5077217310	0.0000000000	0.0000000000
18	60090000	60095000	18	60245000	60250000	528299	528330	0	0	0.7335779185	0.0000000000	0.0000000000
18	60095000	60100000	18	60180000	60185000	528300	528317	0	0	0.4488997288	0.0000000000	0.0000000000
18	60095000	60100000	18	60355000	60360000	528300	528352	0	0	0.3096037168	0.0000000618	0.0000000665
18	60200000	60205000	18	60235000	60240000	528321	528328	0	0	0.6745354308	0.0000000000	0.0000000000
18	60190000	60195000	18	60850000	60855000	528319	528451	0	0	0.3186984077	0.0000000235	0.0000000267
18	60255000	60260000	18	60645000	60650000	528332	528410	0	0	0.6571975034	0.0000000000	0.0000000000
18	60260000	60265000	18	60370000	60375000	528333	528355	0	0	0.5021859909	0.0000000000	0.0000000000
18	60260000	60265000	18	60295000	60300000	528333	528340	0	0	0.3368836164	0.0000000526	0.0000000571
18	60305000	60310000	18	60645000	60650000	528342	528410	0	0	0.5191620964	0.0000000000	0.0000000000
18	60320000	60325000	18	61010000	61015000	528345	528483	0	0	0.3379977229	0.0000000027	0.0000000035
18	60375000	60380000	18	60640000	60645000	528356	528409	0	0	0.6372502288	0.0000000000	0.0000000000
18	60375000	60380000	18	61100000	61105000	528356	528501	0	0	0.3989145580	0.0000000000	0.0000000000
18	60380000	60385000	18	60735000	60740000	528357	528428	0	0	0.4603056518	0.0000000000	0.0000000000
18	60385000	60390000	18	61000000	61005000	528358	528481	0	0	0.3727181867	0.0000000000	0.0000000001
18	60390000	60395000	18	60485000	60490000	528359	528378	0	0	0.4164377196	0.0000000000	0.0000000000
18	60465000	60470000	18	60625000	60630000	528374	528406	0	0	0.3278702850	0.0000000085	0.0000000103
18	60675000	60680000	18	61100000	61105000	528416	528501	0	0	0.6889472620	0.0000000000	0.0000000000
18	60680000	60685000	18	60995000	61000000	528417	528480	0	0	0.7917220669	0.0000000000	0.0000000000
18	60685000	60690000	18	60790000	60795000	528418	528439	0	0	0.7305819596	0.0000000000	0.0000000000
18	60675000	60680000	18	61245000	61250000	528416	528530	0	0	0.3099901951	0.0000000594	0.0000000641
18	60740000	60745000	18	60990000	60995000	528429	528479	0	0	0.3505517677	0.0000000006	0.0000000008
18	60790000	60795000	18	61100000	61105000	528439	528501	0	0	0.5859262233	0.0000000000	0.0000000000
18	60795000	60800000	18	60985000	60990000	528440	528478	0	0	0.7648724433	0.0000000000	0.0000000000
18	60815000	60820000	18	61620000	61625000	528444	528605	0	0	0.3199604884	0.0000000205	0.0000000235
18	60825000	60830000	18	60875000	60880000	528446	528456	0	0	0.3896415601	0.0000000000	0.0000000000
18	60935000	60940000	18	61095000	61100000	528468	528500	0	0	0.3585957214	0.0000000002	0.0000000003
18	60945000	60950000	18	60975000	60980000	528470	528476	0	0	0.3325546433	0.0000001487	0.0000001546
18	61010000	61015000	18	61095000	61100000	528483	528500	0	0	0.5460739075	0.0000000000	0.0000000000
18	61000000	61005000	18	61020000	61025000	528481	528485	0	0	0.4077164684	0.0000000004	0.0000000006
18	61125000	61130000	18	61160000	61165000	528506	528513	0	0	0.3951433659	0.0000000001	0.0000000001
18	61185000	61190000	18	61515000	61520000	528518	528584	0	0	0.8069001894	0.0000000000	0.0000000000
18	61185000	61190000	18	61250000	61255000	528518	528531	0	0	0.7006647362	0.0000000000	0.0000000000
18	61185000	61190000	18	61340000	61345000	528518	528549	0	0	0.5354413263	0.0000000000	0.0000000000
18	61180000	61185000	18	61600000	61605000	528517	528601	0	0	0.4530281824	0.0000000000	0.0000000000
18	61185000	61190000	18	61650000	61655000	528518	528611	0	0	0.4869151452	0.0000000000	0.0000000000
18	61245000	61250000	18	61510000	61515000	528530	528583	0	0	0.4066317329	0.0000000000	0.0000000000
18	61495000	61500000	18	61595000	61600000	528580	528600	0	0	0.5837801954	0.0000000000	0.0000000000
