chrom	start	end	score	bins
7	37890000	38130000	270.47774067885797	24
7	38130000	38260000	117.7137070508178	13
7	38260000	38410000	195.203643421554	15
7	38410000	38740000	603.7678778658433	33
7	38740000	38960000	365.4054851819301	22
7	38960000	39600000	387.2832637565505	64
7	39600000	39790000	359.61388750067135	19
7	39790000	39980000	157.6034117818733	19
7	39980000	40180000	381.10378582349057	20
7	40180000	40550000	593.5271336313433	37
7	40550000	40640000	277.913089840132	9
7	40640000	41000000	319.31459623356324	36
7	41000000	41250000	202.04624945234758	25
7	41250000	41740000	196.43844819213996	49
7	41740000	41980000	542.8339939879388	24
7	41980000	42520000	401.11687068717555	54
7	42520000	42910000	413.1371869347311	39
7	42910000	43150000	240.5387341301779	24
7	43150000	43300000	129.92514665707824	15
7	43300000	43490000	210.28399318649923	19
7	43490000	43610000	186.2454745765684	12
7	43610000	43760000	158.0771566272688	15
7	43760000	43900000	154.36318692170383	14
7	43900000	43960000	175.23059964919048	6
7	43960000	44000000	197.12777908771912	4
7	44000000	44110000	191.38295207389433	11
7	44110000	44230000	165.63777811662612	12
7	44230000	44610000	239.45835375417724	38
7	44610000	44780000	137.50849556838824	17
7	44780000	44830000	91.442987412652	5
7	44830000	44880000	95.2462648901289	5
7	44880000	45010000	115.28859530279985	13
7	45010000	45180000	218.20092804589027	17
7	45180000	45300000	256.762293154656	12
7	45300000	46390000	324.8723530738458	109
7	46390000	47130000	315.76999153048774	74
7	47130000	47220000	336.30464440925766	9
7	47220000	47290000	312.5247489517204	7
7	47290000	47880000	342.74798586746107	59
7	47880000	47970000	307.4827430958918	9
7	47970000	48330000	384.33431720084906	36
7	48330000	49500000	424.2102603680747	117
7	49500000	49910000	308.0808483253907	41
7	49910000	50100000	748.9893594232101	19
7	50100000	50520000	493.4978304390733	42
7	50520000	51220000	390.5407840525768	70
7	51220000	52520000	434.9458303368707	130
7	52520000	52600000	317.30525363854093	8
7	52600000	52680000	385.69189257995487	8
7	52680000	53450000	373.45930985773595	77
7	53450000	53790000	392.8622001705955	34
7	53790000	54010000	431.3499573285065	22
7	54010000	54110000	403.55372051833166	10
7	54110000	54290000	420.5124064384743	18
7	54290000	54380000	385.0765149384514	9
7	54380000	54610000	348.18910291707704	23
7	54610000	54790000	474.54410060558774	18
7	54790000	55320000	341.5176583296741	53
7	55320000	55490000	259.43899096109527	17
7	55490000	55570000	180.38939588057232	8
7	55570000	55670000	302.85422302184605	10
7	55670000	55940000	256.3955525828863	27
7	55940000	56020000	152.52444270432517	8
7	56020000	56180000	382.48429578236943	16
7	56180000	56430000	729.5639265491941	25
7	56430000	56780000	442.2005195985089	35
7	56780000	57470000	379.1995127630675	69
7	57470000	57660000	337.8542855656159	19
7	61920000	63350000	5338.096271226052	143
7	63350000	63680000	257.7731905952725	33
7	63680000	63730000	255.91412784535947	5
7	63730000	63820000	217.1917167705715	9
7	63820000	63960000	236.6493039017413	14
7	63960000	64120000	205.92125880222133	16
7	64120000	64170000	173.89758207812181	5
7	64170000	64360000	234.870219721245	19
7	64380000	64460000	200.58632322676164	8
7	64490000	64860000	190.3349382876748	37
7	64860000	65110000	463.2224794191337	25
7	65110000	65330000	245.4840828161451	22
7	65330000	65440000	153.21248195725818	11
7	65440000	65570000	179.4892140801255	13
7	65570000	65950000	237.48775637399712	38
7	65950000	66200000	168.16775439335854	25
7	66200000	66290000	112.69821013949513	9
7	66290000	66480000	201.08584699994535	19
7	66480000	66580000	173.19675569825029	10
7	66580000	66820000	309.8857051256363	24
7	66820000	67620000	511.2113711069702	80
7	67620000	69050000	273.5734083582532	143
7	69050000	69200000	157.52068649445434	15
7	69200000	69260000	123.76347253542815	6
7	69260000	69400000	140.57705338891742	14
7	69400000	69520000	213.20425160356004	12
7	69520000	69630000	257.3345680049235	11
7	69630000	69810000	320.07822612750726	18
7	69810000	70160000	262.0529703539941	35
7	70160000	70270000	502.4682427767055	11
7	70270000	72090000	736.6248740113051	182
7	72090000	72850000	437.2563356564912	76
7	72850000	72930000	168.36251275801132	8
7	72930000	72990000	241.17536381145723	6
7	72990000	73150000	224.89931783151042	16
7	73150000	73270000	154.93449162374512	12
7	73270000	73460000	211.94196562605018	19
7	73460000	73580000	158.58197132024594	12
7	73580000	73810000	224.98653047284358	23
7	73810000	73980000	150.0662441948711	17
7	73980000	75290000	310.458338343453	131
7	75290000	75400000	128.3995384320614	11
7	75400000	75480000	150.21082107621726	8
7	75480000	75670000	209.27596052710834	19
7	75670000	75790000	163.9208646920657	12
7	75790000	75940000	187.27405558396924	15
7	75940000	75980000	113.69190543232615	4
7	75980000	76690000	699.7691253784216	71
7	76690000	76890000	200.53347639994087	20
7	76890000	76970000	106.86910317756976	8
7	76970000	77090000	141.31720052721792	12
7	77090000	77270000	145.4770078137747	18
7	77270000	77420000	154.49217968715155	15
7	77420000	77560000	240.43090476910075	14
7	77560000	77680000	245.01424941296136	12
7	77680000	78030000	410.5451902014805	35
7	78030000	79580000	389.56703793154963	155
7	79580000	80080000	372.96273678927173	50
7	80080000	80310000	353.3187833235834	23
7	80310000	81100000	557.3683949875822	79
7	81100000	81660000	489.68511256267266	56
7	81660000	81860000	286.2093710003286	20
7	81860000	82230000	184.99947643956057	37
7	82230000	82360000	463.74201505956415	13
7	82360000	82760000	465.2515487156401	40
7	82760000	83280000	329.6849144444568	52
7	83280000	83410000	256.5593546547566	13
7	83410000	83560000	317.3919798231565	15
7	83560000	84230000	408.9125981033197	67
7	84230000	84650000	483.8837375701122	42
7	84650000	86190000	672.2234955298716	154
7	86190000	86530000	431.06294805060145	34
7	86530000	86680000	166.63818804812126	15
7	86680000	86780000	128.32330725053518	10
7	86780000	86860000	215.04045599080223	8
7	86860000	86920000	201.33016854990262	6
7	86920000	87050000	189.5876615274116	13
7	87050000	87100000	152.18111444990086	5
7	87100000	87260000	169.81628541094042	16
7	87260000	87410000	327.6396767248182	15
7	87410000	87500000	172.91568099209064	9
7	87500000	87550000	139.08177842726113	5
7	87550000	87840000	257.2896518324109	29
7	87840000	88020000	339.3746937012203	18
7	88020000	89400000	292.0235128232211	138
7	89400000	89760000	550.7146693790531	36
7	89760000	89880000	264.397357552145	12
7	89880000	90060000	195.51718495316655	18
7	90060000	90220000	213.99090129203358	16
7	90220000	90330000	195.54566407706952	11
7	90330000	90890000	263.3060036608859	56
7	90890000	91500000	382.3270439576366	61
7	91500000	91560000	287.6977383668216	6
7	91560000	91750000	283.82098950741874	19
7	91750000	92090000	217.2241120625724	34
7	92090000	92150000	220.4841020443737	6
7	92150000	92210000	305.18230242097854	6
7	92210000	92460000	228.33094103982316	25
7	92460000	92690000	168.01884902044117	23
7	92690000	92860000	284.4091754917595	17
7	92860000	92990000	285.0169106762949	13
7	92990000	93500000	390.28947698930386	51
7	93500000	93720000	192.9291529642841	22
7	93720000	94060000	250.95495478989292	34
7	94060000	94280000	363.7099957976039	22
7	94280000	94500000	241.31923249098145	22
7	94500000	94710000	252.50304110069442	21
7	94710000	95130000	247.53960460017828	42
7	95130000	95340000	314.06435999709345	21
7	95340000	95510000	346.80381052152484	17
7	95510000	96810000	374.36240191790716	130
7	96810000	97620000	390.95612991429	81
7	97620000	97900000	346.0865105869056	28
7	97900000	98040000	369.07289971019065	14
7	98040000	98380000	249.93245142966657	34
7	98380000	98470000	259.78976364769824	9
7	98470000	98620000	487.58251893495253	15
7	98620000	98740000	179.77710412074782	12
7	98740000	98910000	163.35940559996706	17
7	98910000	99030000	290.2678917394556	12
7	99030000	99150000	277.4861146513596	12
7	99150000	99210000	328.6552530474866	6
7	99210000	99490000	252.45916622125705	28
7	99490000	99580000	171.12139250599736	9
7	99580000	99670000	180.85523048760712	9
7	99670000	99720000	188.21832045890622	5
7	99720000	99810000	136.85857977439488	9
7	99810000	99940000	165.23063396739792	13
7	99940000	100030000	142.30132763107318	9
7	100030000	100180000	165.76191709341458	15
7	100180000	100300000	139.93929078644913	12
7	100300000	100480000	177.79596674690902	18
7	100480000	100720000	314.82562270727567	24
7	100720000	100770000	103.94001796554613	5
7	100770000	100960000	288.6140483586208	19
7	100960000	101090000	162.3803677009463	13
7	101090000	101160000	144.14629936117663	7
7	101160000	101450000	177.83715360246444	29
7	101450000	101620000	110.31924325482305	17
7	101620000	101910000	138.23494793909487	29
7	101910000	102030000	193.99573675710232	12
7	102030000	102390000	1077.3816700921911	36
7	102390000	102710000	314.05083360978114	32
7	102710000	102780000	223.22767958167637	7
7	102780000	102910000	307.87382217605546	13
7	102910000	103070000	283.41749815671193	16
7	103070000	103850000	359.8557427560225	78
7	103850000	104480000	405.5449791410959	63
7	104480000	104550000	162.38683832597502	7
7	104550000	104750000	369.12352049207965	20
7	104750000	105170000	204.83721117376578	42
7	105170000	105230000	240.39222397694843	6
7	105230000	105510000	131.03000794789986	28
7	105510000	105680000	140.37770252960448	17
7	105680000	105800000	243.8197440020316	12
7	105800000	106000000	148.10181436487375	20
7	106000000	106120000	107.19254596662586	12
7	106120000	106170000	189.53164405751394	5
7	106170000	106290000	153.6062998494228	12
7	106290000	106410000	166.78412963193708	12
7	106410000	106580000	162.2104068568623	17
7	106580000	106800000	207.10008586239402	22
7	106800000	107100000	256.3452706525323	30
7	107100000	107380000	220.6172850216395	28
7	107380000	107510000	243.61847699806935	13
7	107510000	107580000	270.9906167615027	7
7	107580000	107730000	271.79372692518353	15
7	107730000	107800000	221.5599892124861	7
7	107800000	108160000	393.5776057288097	36
7	108160000	108210000	357.2615035444459	5
7	108210000	109080000	808.1652698544102	87
7	109080000	109270000	383.93916351470995	19
7	109270000	109940000	402.2099277629567	67
7	109940000	110220000	353.3304432694483	28
7	110220000	110720000	298.62016619987304	50
7	110720000	110870000	247.07274280104107	15
7	110870000	110960000	247.77203958595368	9
7	110960000	111200000	221.49359960862589	24
7	111200000	111370000	376.84181176835773	17
7	111370000	111840000	377.04776051273035	47
7	111840000	112140000	279.89922115820707	30
7	112140000	112380000	347.4604206419609	24
7	112380000	112570000	240.64423852465924	19
7	112570000	112780000	272.94341516941154	21
7	112780000	113350000	348.81304999904086	57
7	113350000	113640000	594.9322832733252	29
7	113640000	114470000	355.0761627015257	83
7	114470000	115120000	236.0509946817843	65
7	115120000	115180000	226.13498460939607	6
7	115180000	115540000	334.8470227936913	36
7	115540000	115760000	433.44078697723756	22
7	115760000	115890000	287.3346100800002	13
7	115890000	116220000	182.22723265980673	33
7	116220000	116490000	393.5428449836904	27
7	116490000	116770000	380.19662384477067	28
7	116770000	116830000	143.3031911569901	6
7	116830000	117030000	255.3832411037565	20
7	117030000	117360000	221.00231634578077	33
7	117360000	117620000	193.03808427388714	26
7	117620000	117820000	261.6348116404921	20
7	117820000	118360000	542.5211007115147	54
7	118360000	118510000	364.7985721567096	15
7	118510000	118690000	313.2129072116791	18
7	118690000	119360000	291.30916283543405	67
7	119360000	119470000	338.81320866264986	11
7	119470000	119900000	387.48983690936143	43
7	119900000	120190000	294.9478231209377	29
7	120190000	120740000	354.1615430010968	55
7	120740000	120990000	242.74533655352133	25
7	120990000	121190000	247.20232604442137	20
7	121190000	122170000	412.7147517723279	98
7	122170000	122440000	312.20198529422777	27
7	122440000	122540000	238.21710666948522	10
7	122540000	122690000	331.6022006463925	15
7	122690000	122790000	272.30987490302766	10
7	122790000	123020000	323.7674677734946	23
7	123020000	123120000	571.3367315991131	10
7	123120000	123390000	262.10588390613157	27
7	123420000	123520000	182.83302418194796	10
7	123520000	123910000	334.60362344098627	39
7	123910000	124130000	227.51312369211223	22
7	124130000	124570000	283.28455893007816	44
7	124570000	125100000	342.1503031694314	53
7	125100000	125200000	217.9912799431894	10
7	125200000	125310000	269.8552591252139	11
7	125310000	125580000	306.56440255871354	27
7	125580000	126080000	167.07610420646262	50
7	126080000	126290000	113.14780251156012	21
7	126290000	126430000	153.56436670584893	14
7	126430000	126550000	288.23738139814174	12
7	126550000	126970000	424.33151145139306	42
7	126970000	127100000	295.7560595194353	13
7	127100000	127220000	277.20570829719384	12
7	127220000	127280000	205.97275392252044	6
7	127280000	127670000	303.0043609837485	39
7	127670000	127740000	235.91331570924436	7
7	127760000	127970000	391.89332393957204	21
7	127970000	128030000	197.63880399686914	6
7	128030000	128100000	203.93131914603484	7
7	128100000	128170000	114.62597950937649	7
7	128170000	128370000	151.541145614269	20
7	128370000	128420000	123.72635993401897	5
7	128420000	128520000	139.58913510333832	10
7	128520000	128730000	159.66831224571908	21
7	128730000	128850000	114.82061268672882	12
7	128850000	128960000	150.25462204249916	11
7	128960000	129130000	153.94269081446345	17
7	129130000	129240000	131.11963994350106	11
7	129240000	129280000	134.89381140028266	4
7	129280000	129460000	140.2869954286006	18
7	129460000	129680000	216.32764591993543	22
7	129680000	129840000	300.92584116377907	16
7	129840000	130130000	154.88522130904224	29
7	130130000	130730000	228.4065762157312	60
7	130730000	131000000	125.8832772882228	27
7	131000000	131180000	257.7575971965379	18
7	131180000	131350000	452.59395255635445	17
7	131350000	132270000	396.7388352204316	92
7	132270000	132780000	216.09856610143424	51
7	132780000	132920000	276.38375743885274	14
7	132920000	133130000	311.7025759059155	21
7	133130000	133540000	246.13048927610407	41
7	133540000	133820000	298.5854770874202	28
7	133820000	134190000	302.37531949474385	37
7	134190000	134290000	182.53626106858712	10
7	134290000	134630000	172.67223857568908	34
7	134630000	134850000	211.93507034152347	22
7	134850000	134950000	165.23849799821357	10
7	134950000	135020000	172.66726908604838	7
7	135020000	135190000	174.671697830017	17
7	135190000	135250000	103.76553160414393	6
7	135250000	135340000	251.11381832133614	9
7	135340000	135710000	360.1980491736264	37
7	135710000	136090000	343.8877216162092	38
7	136090000	136800000	340.3958012020121	71
7	136800000	137270000	398.8624278953071	47
7	137270000	137580000	276.5821025434391	31
7	137580000	137700000	210.3687425827796	12
7	137700000	137840000	198.54192085659568	14
7	137840000	138140000	191.50341246698738	30
7	138140000	138440000	221.35867255959468	30
7	138440000	138550000	266.14033439931893	11
7	138550000	138690000	267.1705890267771	14
7	138690000	138770000	201.37939862810234	8
7	138770000	138810000	170.05159297928162	4
7	138810000	138910000	198.10547363400096	10
7	138910000	139020000	218.52046784606415	11
7	139020000	139110000	331.33579651246384	9
7	139110000	139270000	312.8991581831081	16
7	139270000	139470000	166.68268933997527	20
7	139470000	139710000	162.28035456248557	24
7	139710000	139860000	216.1298622176308	15
7	139860000	140090000	187.46420011317994	23
7	140090000	140200000	184.1476437722981	11
7	140200000	140350000	261.5223922317492	15
7	140350000	140710000	289.4679078790346	36
7	140710000	141230000	295.2996464133509	52
7	141230000	141340000	273.68169102095476	11
7	141340000	141490000	399.85295088225223	15
7	141490000	141650000	431.268275546017	16
7	141650000	142040000	391.08828832067724	39
7	142040000	142280000	528.6961840946063	24
7	142280000	142560000	493.2681761727089	28
7	142560000	142690000	212.37094825118027	13
7	142690000	142920000	305.1545422699211	23
7	142920000	143110000	275.11159099434	19
7	143110000	143590000	421.0856787558101	48
7	143590000	143830000	145.0082584359123	24
7	143830000	144080000	665.9204146301631	25
7	144080000	144140000	209.63052590510713	6
7	144140000	144410000	280.25856291096363	27
7	144410000	144540000	201.74528982346297	13
7	144540000	145480000	302.8774182170494	94
7	145480000	145560000	345.8556619623159	8
7	145560000	146140000	420.3407572499032	58
7	146140000	146360000	403.8792948165268	22
7	146360000	146790000	440.5248675919206	43
7	146790000	147220000	391.0888610136842	43
7	147220000	147940000	350.6180305585169	72
7	147940000	148190000	314.77149112068446	25
7	148190000	148260000	192.21172713283516	7
7	148260000	148390000	192.32549093540288	13
7	148390000	148530000	150.9536501355105	14
7	148530000	148570000	142.1167361617142	4
7	148570000	148670000	147.393520425728	10
7	148670000	148820000	205.5203167927761	15
7	148820000	148930000	230.81794409154608	11
7	148930000	149100000	193.52936984090996	17
7	149100000	149190000	147.05644019273768	9
7	149190000	149320000	245.87941486806298	13
7	149320000	149530000	251.60601583013658	21
7	149530000	149570000	188.8685601108314	4
7	149570000	149710000	344.05191859166484	14
7	149710000	149960000	457.49606195221537	25
7	149960000	150130000	364.0524974293993	17
7	150130000	150320000	118.45317757858125	19
7	150320000	150470000	124.13000611711038	15
7	150470000	150590000	219.7664892813326	12
7	150590000	150700000	189.98300443271262	11
7	150700000	150810000	211.11740908952714	11
7	150810000	150940000	175.11996053000672	13
7	150940000	150990000	180.42090911951453	5
7	150990000	151050000	159.37610693208302	6
7	151050000	151160000	176.8960055716411	11
7	151160000	151210000	162.85775514748795	5
7	151210000	151320000	118.60611957790735	11
7	151320000	151470000	191.404877420166	15
7	151470000	151720000	283.4951158065502	25
7	151720000	151770000	208.2222997777958	5
7	151770000	152000000	342.5573402574915	23
7	152000000	152130000	168.44995873045008	13
7	152160000	153530000	231.01862340236673	137
7	153530000	153760000	529.7560507483889	23
7	153760000	154600000	1220.4515861103907	84
7	154600000	154690000	386.08175569434496	9
7	154690000	154800000	319.95064501707014	11
7	154800000	154960000	172.2130009418469	16
7	154960000	155150000	191.0376379013468	19
7	155150000	155360000	282.04702875370793	21
7	155360000	155580000	513.0702960926798	22
7	155580000	156260000	344.68017453849535	68
7	156260000	156420000	282.0298799077662	16
7	156420000	156620000	253.25901539342394	20
7	156620000	156680000	162.61912786613732	6
7	156680000	156740000	225.21072253624982	6
7	156740000	156920000	209.27198944430933	18
7	156920000	157210000	244.95536921627632	29
7	157210000	157930000	537.0306184630805	72
7	157930000	158380000	411.6362309281238	45
7	158380000	158480000	297.65228315655315	10
8	350000	430000	230.93504233712068	8
8	430000	560000	257.40694187929745	13
8	560000	700000	302.69849769429885	14
8	700000	840000	277.8745055340949	14
8	840000	1140000	297.53820278364964	30
8	1140000	1280000	305.40086947913227	14
8	1280000	1660000	333.1264759569087	38
8	1660000	2070000	468.4472337264657	41
8	2070000	2130000	491.89020298425595	6
8	2130000	2180000	448.9028394814065	5
8	2180000	2320000	347.990078162632	14
8	2320000	2690000	406.0352270435484	37
8	2690000	3110000	458.5710804981846	42
8	3110000	4060000	342.8010303868873	95
8	4060000	5130000	396.45365784985654	107
8	5130000	5450000	375.6006585704444	32
8	5450000	5640000	363.94862067006284	19
8	5640000	6250000	436.21481009742837	61
8	6250000	6410000	184.74821502267454	16
8	6410000	6680000	174.66964516777279	27
8	6680000	6950000	546.6106548671295	27
8	6950000	8250000	250.58540258764535	130
8	8250000	8420000	89.83701299036458	17
8	8420000	8520000	142.7644534415041	10
8	8520000	8600000	173.85612368043638	8
8	8600000	8870000	246.43356183956732	27
8	8870000	9010000	219.17171592369942	14
8	9010000	9210000	215.3670962172224	20
8	9210000	9390000	197.7092086526552	18
8	9390000	9700000	338.34886768313953	31
8	9700000	10200000	447.1164143621484	50
8	10200000	10270000	278.64028233192084	7
8	10270000	10400000	342.9301754535683	13
8	10400000	10690000	248.97957570810598	29
8	10690000	10860000	310.44365276070874	17
8	10860000	11150000	250.20304809063921	29
8	11150000	11250000	244.47640269065906	10
8	11250000	11320000	145.05621955587551	7
8	11320000	11410000	205.24891741530453	9
8	11410000	11600000	164.15014660726538	19
8	11600000	12440000	262.9937594799059	84
8	12440000	12710000	405.2585085428339	27
8	12710000	12890000	276.10961594949663	18
8	12890000	13150000	287.09321697680025	26
8	13150000	14020000	398.9616670013918	87
8	14020000	15240000	385.6944048402029	122
8	15240000	16020000	457.0461664475084	78
8	16020000	16250000	390.7483109474495	23
8	16250000	17010000	476.07075586282326	76
8	17010000	17170000	609.7150129940359	16
8	17170000	17420000	418.00105044584717	25
8	17420000	17560000	231.7083424385733	14
8	17560000	17770000	299.2484582262626	21
8	17770000	17940000	598.0097850367513	17
8	17940000	18040000	340.14748149606885	10
8	18040000	18550000	313.3535103375371	51
8	18550000	18740000	414.42638501778316	19
8	18740000	19200000	456.3919087512158	46
8	19200000	19620000	303.7907645768813	42
8	19620000	20050000	387.9686501442389	43
8	20050000	20250000	474.6119240034785	20
8	20250000	20720000	300.4289576467253	47
8	20720000	21360000	205.88040282192293	64
8	21360000	21760000	340.1098777519157	40
8	21760000	21870000	186.3004636993562	11
8	21870000	22020000	209.45730217643182	15
8	22020000	22080000	198.24526700421353	6
8	22080000	22220000	207.48425810857273	14
8	22220000	22270000	153.44639026517817	5
8	22270000	22450000	279.03357447738887	18
8	22450000	22610000	117.56794883203057	16
8	22610000	22770000	115.87237559952423	16
8	22770000	22870000	159.96210253903095	10
8	22870000	22920000	201.63046840735393	5
8	22920000	23010000	153.50919623147175	9
8	23010000	23100000	145.24955348741568	9
8	23100000	23140000	107.2332644992223	4
8	23140000	23310000	204.05387317823693	17
8	23310000	23430000	159.43690817687434	12
8	23430000	23590000	196.41218497756162	16
8	23590000	24080000	320.55489317572045	49
8	24080000	24740000	326.9491586056592	66
8	24740000	25010000	431.6117847630285	27
8	25010000	25370000	373.9711601935354	36
8	25370000	26140000	478.6493484461813	77
8	26140000	26230000	202.3335093756834	9
8	26230000	26300000	251.93838746938235	7
8	26300000	26410000	232.46034387404902	11
8	26410000	26530000	258.6220453648632	12
8	26530000	27310000	352.88198257750724	78
8	27310000	27470000	176.0930719137863	16
8	27470000	27620000	273.32784819713163	15
8	27620000	27690000	424.1589641529138	7
8	27690000	27900000	334.2904802235027	21
8	27900000	28050000	147.2776602347205	15
8	28050000	28190000	156.9719337919894	14
8	28190000	28280000	184.28120533607645	9
8	28280000	28340000	142.8356985549552	6
8	28340000	28470000	172.28150460107886	13
8	28470000	28640000	218.87947508491632	17
8	28640000	29180000	347.5533844729404	54
8	29180000	29380000	166.79450075364474	20
8	29380000	29590000	105.36743278273693	21
8	29590000	29930000	211.49352318738872	34
8	29930000	30020000	424.26387338134975	9
8	30020000	30410000	368.28951003864483	39
8	30410000	30510000	357.1607002160958	10
8	30510000	30580000	166.557992326672	7
8	30580000	30660000	190.28282689268423	8
8	30660000	30760000	205.31681281382893	10
8	30760000	30880000	148.08717485766536	12
8	30880000	31080000	244.32765446335722	20
8	31080000	32390000	677.0358146240953	131
8	32390000	32970000	284.0277846930073	58
8	32970000	33210000	455.05071322911135	24
8	33210000	33270000	225.23076154914654	6
8	33270000	33320000	163.78636449481846	5
8	33320000	33510000	422.9962573717992	19
8	33510000	34090000	608.688525787481	58
8	34090000	36350000	305.45608511139307	226
8	36350000	36930000	346.26261161194105	58
8	36930000	37010000	255.56709455341178	8
8	37010000	37230000	197.67078088030348	22
8	37230000	37590000	268.19023873983883	36
8	37590000	37690000	171.20378374656488	10
8	37690000	37780000	209.67463116935724	9
8	37780000	38030000	161.56202342216088	25
8	38030000	38260000	304.74717874449726	23
8	38260000	38580000	336.10394913327724	32
8	38580000	38620000	157.97023405525496	4
8	38620000	38850000	395.02501442085935	23
8	38850000	38960000	169.5165071694947	11
8	38960000	39400000	410.15571356357765	44
8	39400000	39740000	259.99285991547936	34
8	39740000	40100000	398.05884948056155	36
8	40100000	41260000	447.00803123652986	116
8	41260000	41380000	227.17602123602757	12
8	41380000	41470000	164.94876158451726	9
8	41470000	41540000	194.40959546776222	7
8	41540000	41700000	203.62219930365742	16
8	41700000	41770000	183.4621190824073	7
8	41770000	41900000	158.57639971055954	13
8	41900000	42000000	185.1433909695302	10
8	42000000	42240000	256.81370759827604	24
8	42240000	42390000	138.2277173186157	15
8	42390000	42530000	144.1049886992986	14
8	42530000	42690000	197.29740743509902	16
8	42690000	42750000	140.09033055375332	6
8	42750000	42920000	257.70051376584684	17
8	42920000	43090000	217.57101889295978	17
8	47630000	47810000	429.69337601267927	18
8	47810000	47870000	285.5947341233956	6
8	47870000	48000000	299.27532914984414	13
8	48000000	48100000	383.1611878251905	10
8	48100000	48410000	232.439121167027	31
8	48410000	48670000	185.44132295212535	26
8	48670000	48980000	749.7647061761423	31
8	48980000	49400000	433.00293194402036	42
8	49400000	49830000	269.1174499795473	43
8	49830000	50210000	351.2931536829022	38
8	50210000	51300000	385.1547402755847	109
8	51300000	51490000	384.28983797490946	19
8	51490000	51920000	302.79632671397223	43
8	51920000	52010000	259.9892724908683	9
8	52010000	52300000	167.882234570366	29
8	52300000	52440000	225.89716677917897	14
8	52440000	52560000	277.55367363937097	12
8	52560000	52730000	263.876543430964	17
8	52730000	52920000	291.61353981218167	19
8	52920000	53410000	408.7692006548047	49
8	53410000	53630000	376.1380979442671	22
8	53630000	53860000	308.6779323323602	23
8	53860000	54560000	249.1371436105241	70
8	54560000	54630000	229.9666671207727	7
8	54630000	54750000	210.71198003660183	12
8	54750000	54930000	189.3780548550361	18
8	54930000	55080000	241.78263461655348	15
8	55080000	55430000	504.715550832392	35
8	55430000	56660000	549.1364560491644	123
8	56660000	57000000	505.9388724847827	34
8	57000000	57160000	406.11520910257303	16
8	57160000	57340000	426.5958738742269	18
8	57340000	57860000	294.41339306893974	52
8	57860000	58050000	296.8070981506634	19
8	58050000	58110000	494.69991429646973	6
8	58110000	58890000	302.42020802035364	78
8	58890000	59050000	169.13166623625114	16
8	59050000	59320000	184.31840096314443	27
8	59320000	59460000	353.61396423433933	14
8	59460000	59610000	434.05560173803	15
8	59610000	59710000	259.40445156953064	10
8	59710000	59930000	238.60352760595057	22
8	59950000	60020000	188.72183282844358	7
8	60020000	60860000	250.28553295929152	84
8	60860000	60960000	294.4772693283761	10
8	60960000	61140000	259.3696323434561	18
8	61140000	61310000	293.7155516139753	17
8	61310000	61520000	293.8184027067689	21
8	61520000	61680000	136.11912263630174	16
8	61680000	61810000	101.96334271592706	13
8	61810000	61940000	139.86876919877085	13
8	61940000	62050000	196.47545868013395	11
8	62050000	62530000	506.37835474822504	48
8	62530000	62620000	256.6631872916233	9
8	62620000	62920000	323.985655752673	30
8	62920000	63680000	231.12508158407906	76
8	63680000	63950000	308.3954385368243	27
8	63950000	64070000	295.14137482810395	12
8	64070000	64130000	274.74844698366104	6
8	64130000	65460000	652.5713899143261	133
8	65460000	65600000	227.26711392171566	14
8	65600000	65770000	124.85056503753266	17
8	65770000	65830000	118.5300005066473	6
8	65830000	66650000	275.4833794082407	82
8	66650000	66730000	202.0263701674054	8
8	66730000	66940000	218.61844813844513	21
8	66940000	67330000	261.2767637573491	39
8	67330000	67520000	289.0533078464292	19
8	67520000	67580000	156.01161128792768	6
8	67580000	67830000	207.0312427735133	25
8	67830000	67970000	224.86389185400094	14
8	67970000	68100000	196.1334985228073	13
8	68100000	68250000	206.42350616232102	15
8	68250000	68410000	220.3675170173065	16
8	68410000	68720000	310.71770414912527	31
8	68720000	69090000	331.665810843753	37
8	69090000	69440000	436.8311099693973	35
8	69440000	69690000	456.94080620578256	25
8	69690000	70030000	332.4511232252814	34
8	70030000	70540000	520.8763297518301	51
8	70540000	70740000	336.147252568927	20
8	70740000	70840000	163.7234540861734	10
8	70840000	71040000	251.1590644735627	20
8	71040000	71310000	190.4917673090386	27
8	71310000	71450000	152.76918804050186	14
8	71450000	71510000	179.7779780564559	6
8	71510000	71590000	320.70243454050194	8
8	71590000	72090000	408.00106181148857	50
8	72090000	72720000	324.9428091679456	63
8	72720000	72920000	363.3904483329745	20
8	72920000	73100000	203.05667772594424	18
8	73100000	73200000	310.9955872504035	10
8	73200000	73750000	355.7876701498573	55
8	73750000	73850000	324.838527667158	10
8	73850000	73910000	244.1948920121817	6
8	73910000	74090000	287.0370361185795	18
8	74090000	74200000	256.0367939859419	11
8	74200000	74570000	280.11040271887146	37
8	74570000	74650000	164.9865389039665	8
8	74650000	74780000	146.2394234889457	13
8	74780000	74900000	136.99195554271725	12
8	74900000	75260000	373.7131069288838	36
8	75260000	75940000	534.4351363260572	68
8	75940000	76180000	492.7264346806111	24
8	76180000	76300000	441.24075895891195	12
8	76300000	76540000	308.8923230862295	24
8	76540000	76920000	199.99247967774386	38
8	76920000	77250000	417.4268338981043	33
8	77250000	77580000	285.96874222284777	33
8	77580000	77930000	160.33007948668305	35
8	77940000	78330000	342.2184688579499	39
8	78360000	78420000	434.5461459425752	6
8	78420000	79000000	324.38174070305445	58
