BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chrX	1420000	1425000	chrX	2610000	2615000	0.057013466363209864	4.525483399593905
chrX	1455000	1460000	chrX	2610000	2615000	0.001110911266580858	3.6758347359905126
chrX	1455000	1460000	chrX	2505000	2510000	0.03415128508998158	3.6758347359905126
chrX	1460000	1465000	chrX	1530000	1535000	3.7226180012450705e-05	2.111212657236631
chrX	1460000	1465000	chrX	1580000	1585000	1.2068917420449132e-05	2.599207668339954
chrX	1460000	1465000	chrX	1650000	1655000	0.032940575540295294	3.6758347359905126
chrX	1460000	1465000	chrX	2695000	2700000	0.12018173401535635	3.2
chrX	1490000	1495000	chrX	1580000	1585000	0.000871877541615931	2.111212657236631
chrX	1530000	1535000	chrX	2610000	2615000	0.07193828135127574	5.198415336679908
chrX	1535000	1540000	chrX	1580000	1585000	0.013171889830020902	2.111212657236631
chrX	1595000	1600000	chrX	2610000	2615000	0.04685218617723172	3.2
chrX	1645000	1650000	chrX	2815000	2820000	0.005073250567174707	2.599207668339954
chrX	1655000	1660000	chrX	2605000	2610000	3.486897305720543e-05	5.198415336679908
chrX	1655000	1660000	chrX	2500000	2505000	0.13966532799901174	2.599207668339954
chrX	1895000	1900000	chrX	2145000	2150000	0.019623903054598275	2.111212657236631
chrX	1910000	1915000	chrX	2580000	2585000	0.07399669488655262	6.4
chrX	2165000	2170000	chrX	2595000	2600000	0.07399669488655262	3.6758347359905126
chrX	2255000	2260000	chrX	2590000	2595000	0.1226243769066544	5.198415336679908
chrX	2305000	2310000	chrX	2595000	2600000	0.18331182296361043	5.571523605095194
chrX	2500000	2505000	chrX	2595000	2600000	0.0278461881720698	3.6758347359905126
chrX	2645000	2650000	chrX	2810000	2815000	2.1840999966660224e-05	2.599207668339954
chrX	2965000	2970000	chrX	3995000	4000000	0.13745646660788896	2.111212657236631
chrX	3030000	3035000	chrX	3635000	3640000	0.0012733004919509875	2.599207668339954
chrX	3035000	3040000	chrX	3795000	3800000	0.004357782864885132	3.2
chrX	3650000	3655000	chrX	3805000	3810000	5.511719550892786e-05	3.2
chrX	3655000	3660000	chrX	3710000	3715000	0.18604089571633828	2.599207668339954
chrX	3705000	3710000	chrX	3810000	3815000	0.005755284967674051	2.599207668339954
chrX	3960000	3965000	chrX	4545000	4550000	0.1941460340657928	3.6758347359905126
chrX	4545000	4550000	chrX	5875000	5880000	0.005755284967674051	2.111212657236631
chrX	5365000	5370000	chrX	5820000	5825000	0.1876844447311355	2.111212657236631
chrX	5970000	5975000	chrX	7850000	7855000	0.08479436718374217	2.111212657236631
chrX	6020000	6025000	chrX	7015000	7020000	0.11696063943405478	2.111212657236631
chrX	6020000	6025000	chrX	7145000	7150000	0.07174619313076493	2.111212657236631
chrX	6020000	6025000	chrX	7085000	7090000	0.03448274175226256	2.599207668339954
chrX	6020000	6025000	chrX	7590000	7595000	0.053545895778640856	3.2
chrX	6020000	6025000	chrX	7920000	7925000	0.0010560830925335218	2.111212657236631
chrX	6060000	6065000	chrX	7655000	7660000	0.11083936132229587	2.111212657236631
chrX	6060000	6065000	chrX	7815000	7820000	0.18331182296361043	2.111212657236631
chrX	6275000	6280000	chrX	6365000	6370000	0.19143474263653953	3.2
chrX	6285000	6290000	chrX	7725000	7730000	0.07530051565688665	2.111212657236631
chrX	6330000	6335000	chrX	7420000	7425000	0.18331182296361043	2.111212657236631
chrX	6530000	6535000	chrX	7840000	7845000	0.005568953415214761	2.111212657236631
chrX	6740000	6745000	chrX	7060000	7065000	0.005755284967674051	2.599207668339954
chrX	6740000	6745000	chrX	7110000	7115000	0.05410660235786048	2.599207668339954
chrX	7055000	7060000	chrX	7925000	7930000	0.032940575540295294	3.2
chrX	7060000	7065000	chrX	7260000	7265000	0.07174619313076493	2.599207668339954
chrX	7065000	7070000	chrX	7195000	7200000	0.18590501519292604	2.111212657236631
chrX	7130000	7135000	chrX	7925000	7930000	0.004931216470269498	3.6758347359905126
chrX	7120000	7125000	chrX	7580000	7585000	0.11882774969571142	2.599207668339954
chrX	7995000	8000000	chrX	9830000	9835000	0.1757727193633915	2.599207668339954
chrX	7995000	8000000	chrX	8560000	8565000	0.191681511431773	2.111212657236631
chrX	7995000	8000000	chrX	8665000	8670000	0.1480328660918875	2.599207668339954
chrX	7995000	8000000	chrX	8735000	8740000	1.2068917420449132e-05	2.111212657236631
chrX	7995000	8000000	chrX	8810000	8815000	0.005831742569187458	2.111212657236631
chrX	8000000	8005000	chrX	9710000	9715000	0.028448444706126372	2.111212657236631
chrX	8000000	8005000	chrX	8360000	8365000	0.09163060788540303	3.2
chrX	8005000	8010000	chrX	9765000	9770000	0.13745646660788896	2.111212657236631
chrX	8200000	8205000	chrX	8730000	8735000	0.1385284350007379	2.599207668339954
chrX	8745000	8750000	chrX	9705000	9710000	0.018679016383039412	2.599207668339954
chrX	8745000	8750000	chrX	9980000	9985000	0.17975069604354518	2.599207668339954
chrX	8810000	8815000	chrX	9875000	9880000	0.18786863396398953	3.2
chrX	8815000	8820000	chrX	9705000	9710000	2.1840999966660224e-05	2.111212657236631
chrX	8970000	8975000	chrX	9705000	9710000	0.021028590199226576	2.111212657236631
chrX	9165000	9170000	chrX	9705000	9710000	0.09960952065697647	3.6758347359905126
chrX	9345000	9350000	chrX	9460000	9465000	0.07851211003254334	2.111212657236631
chrX	9345000	9350000	chrX	9680000	9685000	0.18182848306382154	3.2
chrX	9465000	9470000	chrX	9675000	9680000	0.027684710213977153	2.111212657236631
chrX	17605000	17610000	chrX	19305000	19310000	0.18996797628373768	2.111212657236631
chrX	17745000	17750000	chrX	19330000	19335000	0.09327642766039866	5.198415336679908
chrX	17755000	17760000	chrX	18230000	18235000	0.08750135580696176	2.111212657236631
chrX	17755000	17760000	chrX	19060000	19065000	0.17983085619757608	2.111212657236631
chrX	17795000	17800000	chrX	18370000	18375000	0.14377385669664386	3.2
chrX	17795000	17800000	chrX	19330000	19335000	0.04517461874898387	3.6758347359905126
chrX	17945000	17950000	chrX	19325000	19330000	0.1233602363644202	3.2
chrX	18080000	18085000	chrX	19270000	19275000	0.16339319195253293	2.111212657236631
chrX	18395000	18400000	chrX	19210000	19215000	0.08413166306944937	3.6758347359905126
chrX	18390000	18395000	chrX	19330000	19335000	1.499703360524629e-06	2.599207668339954
chrX	18390000	18395000	chrX	19530000	19535000	0.060759734003234374	2.111212657236631
chrX	18390000	18395000	chrX	20070000	20075000	0.10491265538888266	2.111212657236631
chrX	18405000	18410000	chrX	18900000	18905000	0.00021010107921738225	6.4
chrX	18395000	18400000	chrX	18930000	18935000	0.09825898344679701	2.111212657236631
chrX	18395000	18400000	chrX	18980000	18985000	0.18505609648991134	2.111212657236631
chrX	18395000	18400000	chrX	19025000	19030000	0.0002566212077451113	3.6758347359905126
chrX	18420000	18425000	chrX	18675000	18680000	0.18455598118321428	4.222425314473262
chrX	18420000	18425000	chrX	18980000	18985000	0.12042942439090551	2.111212657236631
chrX	18675000	18680000	chrX	18850000	18855000	0.18996797628373768	2.599207668339954
chrX	18680000	18685000	chrX	18885000	18890000	0.08750135580696176	3.2
chrX	18925000	18930000	chrX	19330000	19335000	0.015353169707132814	5.198415336679908
chrX	19030000	19035000	chrX	19325000	19330000	0.0007078157970266119	5.198415336679908
chrX	19035000	19040000	chrX	19230000	19235000	0.10398825195659686	3.6758347359905126
chrX	19365000	19370000	chrX	19895000	19900000	0.16339319195253293	3.2
chrX	19370000	19375000	chrX	19525000	19530000	0.10539984484666737	5.198415336679908
chrX	19370000	19375000	chrX	20065000	20070000	0.002414199431499477	2.599207668339954
chrX	19370000	19375000	chrX	20115000	20120000	0.09825898344679701	3.6758347359905126
chrX	19375000	19380000	chrX	20005000	20010000	0.14169354133739484	2.111212657236631
chrX	19530000	19535000	chrX	20335000	20340000	0.18505609648991134	2.111212657236631
chrX	19545000	19550000	chrX	19900000	19905000	0.09081761164012166	3.6758347359905126
chrX	19545000	19550000	chrX	19995000	20000000	0.06468734226169365	2.111212657236631
chrX	19550000	19555000	chrX	20060000	20065000	0.1306072594606156	2.599207668339954
chrX	19590000	19595000	chrX	19990000	19995000	0.17696060369700325	2.111212657236631
chrX	19745000	19750000	chrX	19870000	19875000	0.00039636593045668916	5.198415336679908
chrX	19745000	19750000	chrX	19805000	19810000	0.12016623305890817	2.111212657236631
chrX	19740000	19745000	chrX	19850000	19855000	0.0361231010876671	2.111212657236631
chrX	19790000	19795000	chrX	19865000	19870000	0.07307573968854784	3.6758347359905126
chrX	19900000	19905000	chrX	20120000	20125000	0.03529722084230734	2.599207668339954
chrX	19900000	19905000	chrX	20440000	20445000	0.18455598118321428	2.111212657236631
chrX	19905000	19910000	chrX	19985000	19990000	0.021935505305775684	3.2
chrX	19905000	19910000	chrX	20065000	20070000	0.0020973618717075983	3.2
chrX	20160000	20165000	chrX	20440000	20445000	0.1233602363644202	2.111212657236631
chrX	20215000	20220000	chrX	20440000	20445000	0.009292057112985391	2.599207668339954
chrX	20250000	20255000	chrX	20440000	20445000	1.44587938035734e-05	3.2
chrX	20495000	20500000	chrX	21755000	21760000	0.1210116858887543	2.111212657236631
chrX	20525000	20530000	chrX	21840000	21845000	0.03901291635352667	3.2
chrX	20525000	20530000	chrX	21375000	21380000	0.07077886837633143	2.111212657236631
chrX	20530000	20535000	chrX	21740000	21745000	2.6567708088271707e-05	2.111212657236631
chrX	20525000	20530000	chrX	21975000	21980000	0.07565802294939622	2.111212657236631
chrX	20530000	20535000	chrX	21480000	21485000	0.0002566212077451113	2.111212657236631
chrX	21035000	21040000	chrX	21430000	21435000	0.1234065484189244	2.111212657236631
chrX	21840000	21845000	chrX	21960000	21965000	0.1741521079930666	4.222425314473262
chrX	21975000	21980000	chrX	23315000	23320000	0.057815963409767065	2.111212657236631
chrX	21980000	21985000	chrX	22135000	22140000	0.04517461874898387	2.111212657236631
chrX	21985000	21990000	chrX	22750000	22755000	6.5857002530503e-05	3.2
chrX	21980000	21985000	chrX	23900000	23905000	0.05606173223740091	2.111212657236631
chrX	21985000	21990000	chrX	22190000	22195000	0.0002566212077451113	2.111212657236631
chrX	21990000	21995000	chrX	22060000	22065000	0.03529722084230734	2.111212657236631
chrX	22080000	22085000	chrX	22745000	22750000	0.13728920435566427	2.111212657236631
chrX	22130000	22135000	chrX	23625000	23630000	0.16206793867692793	3.6758347359905126
chrX	22135000	22140000	chrX	22750000	22755000	0.0029685990706001045	3.2
chrX	22135000	22140000	chrX	23315000	23320000	0.12016623305890817	3.2
chrX	22350000	22355000	chrX	23275000	23280000	0.12831969871852916	2.111212657236631
chrX	23680000	23685000	chrX	24060000	24065000	0.06741863068298846	3.2
chrX	23685000	23690000	chrX	24250000	24255000	0.1049961828739369	3.6758347359905126
chrX	23690000	23695000	chrX	23900000	23905000	3.9726977318910173e-07	2.599207668339954
chrX	23775000	23780000	chrX	23895000	23900000	0.0002566212077451113	3.2
chrX	23910000	23915000	chrX	24015000	24020000	0.07972744988750885	2.599207668339954
chrX	23910000	23915000	chrX	24050000	24055000	0.07086899453827386	3.2
chrX	23910000	23915000	chrX	24240000	24245000	0.18026951899728874	4.222425314473262
chrX	24065000	24070000	chrX	24145000	24150000	0.011092404297245608	3.2
chrX	24075000	24080000	chrX	24235000	24240000	0.016749663882635574	3.6758347359905126
chrX	24085000	24090000	chrX	24140000	24145000	0.1740404723845897	2.111212657236631
chrX	24160000	24165000	chrX	24220000	24225000	0.08750135580696176	5.198415336679908
chrX	24385000	24390000	chrX	24560000	24565000	0.053632462471664866	5.198415336679908
chrX	24385000	24390000	chrX	25145000	25150000	0.018238322398965345	6.4
chrX	24395000	24400000	chrX	24495000	24500000	0.0024716688330013977	2.111212657236631
chrX	24665000	24670000	chrX	25140000	25145000	0.16206793867692793	3.6758347359905126
chrX	24750000	24755000	chrX	25015000	25020000	0.07077886837633143	2.111212657236631
chrX	24750000	24755000	chrX	25140000	25145000	0.00021010107921738225	2.111212657236631
chrX	24835000	24840000	chrX	25020000	25025000	0.193839644547292	2.111212657236631
chrX	24840000	24845000	chrX	25140000	25145000	0.000862368363969859	3.6758347359905126
chrX	25015000	25020000	chrX	25145000	25150000	0.1355927174007286	2.599207668339954
chrX	25295000	25300000	chrX	25810000	25815000	0.16555168169923234	2.111212657236631
chrX	8740000	8745000	chrX	10115000	10120000	0.11824578577646222	2.111212657236631
chrX	8815000	8820000	chrX	10035000	10040000	0.11928531365458153	2.111212657236631
chrX	8815000	8820000	chrX	10120000	10125000	0.009145646925501441	2.599207668339954
chrX	9880000	9885000	chrX	10120000	10125000	4.49034069232707e-05	3.6758347359905126
chrX	9945000	9950000	chrX	10115000	10120000	0.014633711366063179	2.111212657236631
chrX	9980000	9985000	chrX	10715000	10720000	0.10565571879602705	2.599207668339954
chrX	9985000	9990000	chrX	10165000	10170000	0.1770151583713987	2.111212657236631
chrX	9995000	10000000	chrX	10115000	10120000	1.1937503624492862e-07	2.111212657236631
chrX	10010000	10015000	chrX	10070000	10075000	0.05073025231752535	3.2
chrX	10180000	10185000	chrX	11775000	11780000	0.19743099678572545	3.2
chrX	10190000	10195000	chrX	10325000	10330000	0.05291897612871466	3.2
chrX	10190000	10195000	chrX	10720000	10725000	9.180345010637239e-06	2.599207668339954
chrX	10185000	10190000	chrX	10770000	10775000	0.01354560175334952	3.6758347359905126
chrX	10190000	10195000	chrX	11135000	11140000	1.3957728526466993e-05	2.111212657236631
chrX	10190000	10195000	chrX	10610000	10615000	1.684490842204935e-05	2.599207668339954
chrX	10190000	10195000	chrX	11520000	11525000	0.19117184695166697	2.599207668339954
chrX	10255000	10260000	chrX	10720000	10725000	0.1695892055657897	2.111212657236631
chrX	10755000	10760000	chrX	12055000	12060000	0.13695027384676772	2.111212657236631
chrX	11140000	11145000	chrX	11770000	11775000	0.005010675548089039	2.111212657236631
chrX	11140000	11145000	chrX	11915000	11920000	0.10113959031912631	2.111212657236631
chrX	11145000	11150000	chrX	11525000	11530000	0.0001579946883141503	2.111212657236631
chrX	11145000	11150000	chrX	11715000	11720000	0.19294435584680916	3.2
chrX	11145000	11150000	chrX	12705000	12710000	0.0999673854916199	3.2
chrX	11150000	11155000	chrX	11420000	11425000	0.13970984222110136	2.599207668339954
chrX	11150000	11155000	chrX	12770000	12775000	0.11928531365458153	3.6758347359905126
chrX	11315000	11320000	chrX	12650000	12655000	0.1695892055657897	2.111212657236631
chrX	11365000	11370000	chrX	11770000	11775000	0.05602260966620753	4.222425314473262
chrX	11405000	11410000	chrX	12325000	12330000	0.18515818634327627	2.111212657236631
chrX	11520000	11525000	chrX	12075000	12080000	0.13970984222110136	3.6758347359905126
chrX	11525000	11530000	chrX	12565000	12570000	0.13242831627561266	2.111212657236631
chrX	11530000	11535000	chrX	12770000	12775000	0.015443455045305905	2.111212657236631
chrX	11530000	11535000	chrX	11770000	11775000	1.1937503624492862e-07	2.111212657236631
chrX	11530000	11535000	chrX	11905000	11910000	0.003692486157027585	2.599207668339954
chrX	11540000	11545000	chrX	11720000	11725000	0.0008169450490486119	2.599207668339954
chrX	11535000	11540000	chrX	12700000	12705000	0.12733654178093742	2.111212657236631
chrX	11540000	11545000	chrX	11650000	11655000	0.024587521402613045	2.599207668339954
chrX	11780000	11785000	chrX	11905000	11910000	0.0008502459371074408	2.111212657236631
chrX	12075000	12080000	chrX	12705000	12710000	0.025686528070782345	3.6758347359905126
chrX	12080000	12085000	chrX	12560000	12565000	0.19527011856545784	2.111212657236631
chrX	12700000	12705000	chrX	12905000	12910000	0.06261625374082339	3.6758347359905126
chrX	12805000	12810000	chrX	14025000	14030000	0.07623641533597572	4.222425314473262
chrX	12815000	12820000	chrX	12895000	12900000	5.006225291426247e-06	2.599207668339954
chrX	12815000	12820000	chrX	13490000	13495000	0.0063084786101800586	3.6758347359905126
chrX	12900000	12905000	chrX	13490000	13495000	0.004970666584438173	2.111212657236631
chrX	12915000	12920000	chrX	13635000	13640000	0.10919027000093938	3.2
chrX	12915000	12920000	chrX	13945000	13950000	0.14615826599582832	2.111212657236631
chrX	12920000	12925000	chrX	13835000	13840000	0.1688404132384238	4.525483399593905
chrX	12925000	12930000	chrX	13575000	13580000	0.11910088860563717	3.6758347359905126
chrX	12930000	12935000	chrX	13380000	13385000	0.18069838024100965	4.222425314473262
chrX	12940000	12945000	chrX	13490000	13495000	2.315741345811547e-06	2.111212657236631
chrX	12930000	12935000	chrX	14025000	14030000	0.003113154116349125	5.198415336679908
chrX	12935000	12940000	chrX	13400000	13405000	0.14462966690773102	3.6758347359905126
chrX	12945000	12950000	chrX	13255000	13260000	0.016098783139322906	2.111212657236631
chrX	12945000	12950000	chrX	13650000	13655000	0.19294435584680916	2.111212657236631
chrX	12955000	12960000	chrX	13745000	13750000	0.022953726073814937	3.6758347359905126
chrX	12950000	12955000	chrX	13005000	13010000	0.03617201664449139	2.111212657236631
chrX	12955000	12960000	chrX	13080000	13085000	2.976259838194384e-05	3.6758347359905126
chrX	13000000	13005000	chrX	13485000	13490000	0.0011293554437597178	3.2
chrX	13005000	13010000	chrX	13255000	13260000	0.12099050846593931	2.599207668339954
chrX	12995000	13000000	chrX	13745000	13750000	0.05599806264424559	3.6758347359905126
chrX	13015000	13020000	chrX	14030000	14035000	0.06889588458690178	2.111212657236631
chrX	13055000	13060000	chrX	13485000	13490000	0.0637398358725759	2.111212657236631
chrX	13080000	13085000	chrX	13690000	13695000	0.16345491676871882	2.111212657236631
chrX	13085000	13090000	chrX	13750000	13755000	0.11824578577646222	2.599207668339954
chrX	13090000	13095000	chrX	13255000	13260000	0.001387900161564029	2.111212657236631
chrX	13090000	13095000	chrX	13485000	13490000	3.4883361958032433e-06	2.111212657236631
chrX	13090000	13095000	chrX	14025000	14030000	0.06553321164035324	2.111212657236631
chrX	13100000	13105000	chrX	13290000	13295000	0.19675847424215442	2.111212657236631
chrX	13160000	13165000	chrX	13485000	13490000	0.1220621862624197	2.111212657236631
chrX	13255000	13260000	chrX	13485000	13490000	0.001387900161564029	2.111212657236631
chrX	13255000	13260000	chrX	14025000	14030000	0.19527011856545784	2.111212657236631
chrX	13505000	13510000	chrX	13640000	13645000	0.0002079896005728147	3.6758347359905126
chrX	13505000	13510000	chrX	13745000	13750000	0.08024767686681672	2.599207668339954
chrX	13505000	13510000	chrX	14030000	14035000	1.3957728526466993e-05	2.111212657236631
chrX	13605000	13610000	chrX	15250000	15255000	0.16345491676871882	2.111212657236631
chrX	13655000	13660000	chrX	14025000	14030000	7.072768291233045e-05	2.599207668339954
chrX	13660000	13665000	chrX	13740000	13745000	0.015443455045305905	2.111212657236631
chrX	13690000	13695000	chrX	15195000	15200000	0.19743099678572545	3.2
chrX	13695000	13700000	chrX	14025000	14030000	0.01354560175334952	2.111212657236631
chrX	13750000	13755000	chrX	14030000	14035000	3.983520818984232e-05	2.111212657236631
chrX	13750000	13755000	chrX	15195000	15200000	0.05073025231752535	2.111212657236631
chrX	13895000	13900000	chrX	14030000	14035000	0.04290388154116292	2.111212657236631
chrX	14035000	14040000	chrX	14680000	14685000	0.15787392543875217	2.599207668339954
chrX	14035000	14040000	chrX	15455000	15460000	0.16345491676871882	2.111212657236631
chrX	14040000	14045000	chrX	14875000	14880000	0.11824578577646222	2.111212657236631
chrX	14040000	14045000	chrX	15140000	15145000	0.0018082578493481272	2.111212657236631
chrX	14040000	14045000	chrX	15240000	15245000	0.00039346045058597575	2.111212657236631
chrX	14045000	14050000	chrX	14525000	14530000	0.0031826013833892905	3.2
chrX	14045000	14050000	chrX	15005000	15010000	0.1333585572845397	2.111212657236631
chrX	14065000	14070000	chrX	14525000	14530000	0.01777944900274018	5.571523605095194
chrX	14090000	14095000	chrX	14700000	14705000	0.10983547409710026	2.111212657236631
chrX	14095000	14100000	chrX	15135000	15140000	0.03482206169816484	3.6758347359905126
chrX	14095000	14100000	chrX	15235000	15240000	0.013415027298322064	2.599207668339954
chrX	14095000	14100000	chrX	14525000	14530000	0.01354560175334952	2.111212657236631
chrX	14530000	14535000	chrX	15260000	15265000	0.06877055703069107	2.111212657236631
chrX	15105000	15110000	chrX	15240000	15245000	0.10433452320152531	2.599207668339954
chrX	15140000	15145000	chrX	15240000	15245000	0.16345491676871882	2.599207668339954
chrX	15150000	15155000	chrX	15200000	15205000	0.022525303387134557	2.111212657236631
chrX	15310000	15315000	chrX	16920000	16925000	0.1550277638376823	2.111212657236631
chrX	15330000	15335000	chrX	16695000	16700000	0.1091798257805336	2.111212657236631
chrX	15345000	15350000	chrX	15465000	15470000	3.983520818984232e-05	2.111212657236631
chrX	15345000	15350000	chrX	15560000	15565000	0.05588836522801752	2.599207668339954
chrX	15345000	15350000	chrX	15645000	15650000	0.03582046186756135	2.599207668339954
chrX	15400000	15405000	chrX	16660000	16665000	0.16342618180230428	2.111212657236631
chrX	15485000	15490000	chrX	15565000	15570000	0.045617951283450295	3.6758347359905126
chrX	15485000	15490000	chrX	15650000	15655000	0.022459157003176106	5.198415336679908
chrX	15480000	15485000	chrX	16645000	16650000	0.18346006192793068	2.111212657236631
chrX	15485000	15490000	chrX	16695000	16700000	0.19510676960839934	3.2
chrX	15670000	15675000	chrX	16785000	16790000	0.02843771231836573	2.111212657236631
chrX	15675000	15680000	chrX	16705000	16710000	0.017470233311012023	3.2
chrX	15685000	15690000	chrX	15835000	15840000	0.11286412190848903	3.6758347359905126
chrX	15690000	15695000	chrX	16440000	16445000	0.017338463627800386	2.111212657236631
chrX	15755000	15760000	chrX	16130000	16135000	0.020238704427167218	3.2
chrX	15760000	15765000	chrX	15975000	15980000	0.04288444391974275	2.111212657236631
chrX	15760000	15765000	chrX	16440000	16445000	0.009145646925501441	3.6758347359905126
chrX	15760000	15765000	chrX	16690000	16695000	0.08024767686681672	3.2
chrX	15815000	15820000	chrX	16205000	16210000	0.19117184695166697	2.111212657236631
chrX	15830000	15835000	chrX	16430000	16435000	0.06660429057274099	2.599207668339954
chrX	15845000	15850000	chrX	16125000	16130000	0.02884014309921683	3.6758347359905126
chrX	15850000	15855000	chrX	16710000	16715000	0.1939967861000373	2.111212657236631
chrX	15930000	15935000	chrX	16210000	16215000	0.12785704267137654	3.2
chrX	15930000	15935000	chrX	16440000	16445000	0.13223141363262136	2.111212657236631
chrX	15950000	15955000	chrX	16335000	16340000	0.11928531365458153	2.111212657236631
chrX	16030000	16035000	chrX	16115000	16120000	0.06975484126973262	2.111212657236631
chrX	16435000	16440000	chrX	16680000	16685000	0.05602260966620753	3.6758347359905126
chrX	16720000	16725000	chrX	16785000	16790000	0.06889588458690178	2.111212657236631
chrX	16790000	16795000	chrX	16865000	16870000	0.13933455989765733	2.111212657236631
chrX	16825000	16830000	chrX	17040000	17045000	0.0021310038973051605	2.111212657236631
chrX	16825000	16830000	chrX	17590000	17595000	0.08396851158020059	2.111212657236631
chrX	16885000	16890000	chrX	17040000	17045000	0.0013725847058858264	3.6758347359905126
chrX	17120000	17125000	chrX	17685000	17690000	0.0999673854916199	2.111212657236631
chrX	17240000	17245000	chrX	17590000	17595000	0.019886295492896326	3.2
chrX	17240000	17245000	chrX	17685000	17690000	0.00637376442778241	3.2
chrX	17535000	17540000	chrX	17590000	17595000	0.10199509435618803	2.111212657236631
chrX	17535000	17540000	chrX	17685000	17690000	0.08224145747401636	4.222425314473262
chrX	56795000	56800000	chrX	58020000	58025000	0.04431864792863192	3.6758347359905126
chrX	57815000	57820000	chrX	58025000	58030000	0.0909682601863709	2.599207668339954
chrX	63350000	63355000	chrX	63755000	63760000	0.16504272757585953	2.111212657236631
chrX	63930000	63935000	chrX	65460000	65465000	0.17829404117563538	2.111212657236631
chrX	64110000	64115000	chrX	65145000	65150000	0.18496322095616172	2.111212657236631
chrX	64195000	64200000	chrX	65515000	65520000	0.1463726274932588	3.6758347359905126
chrX	64640000	64645000	chrX	65360000	65365000	0.193050387229891	2.111212657236631
chrX	64895000	64900000	chrX	65445000	65450000	0.14436887002317675	2.111212657236631
chrX	65585000	65590000	chrX	65925000	65930000	0.1264048892469878	2.599207668339954
chrX	65590000	65595000	chrX	65730000	65735000	0.0032763874446909425	2.599207668339954
chrX	65595000	65600000	chrX	65670000	65675000	0.04431864792863192	3.2
chrX	32405000	32410000	chrX	34290000	34295000	0.008373456457095271	2.599207668339954
chrX	32485000	32490000	chrX	34295000	34300000	0.10092635193577039	2.111212657236631
chrX	32525000	32530000	chrX	34295000	34300000	0.04782774215942772	2.599207668339954
chrX	33430000	33435000	chrX	34300000	34305000	3.559207689716816e-05	4.222425314473262
chrX	33665000	33670000	chrX	34150000	34155000	0.034181704423389234	2.111212657236631
chrX	35380000	35385000	chrX	35725000	35730000	0.007636078648063754	2.599207668339954
chrX	35380000	35385000	chrX	36865000	36870000	0.118029122086585	2.599207668339954
chrX	35890000	35895000	chrX	36865000	36870000	0.029388011099568512	2.599207668339954
chrX	37500000	37505000	chrX	37830000	37835000	0.03431934416637108	3.6758347359905126
chrX	37495000	37500000	chrX	38325000	38330000	0.08286475800092853	2.599207668339954
chrX	37505000	37510000	chrX	38165000	38170000	0.027010035894766693	2.111212657236631
chrX	37740000	37745000	chrX	37825000	37830000	1.7829619973023607e-06	3.2
chrX	37740000	37745000	chrX	38170000	38175000	0.05434289232758497	2.111212657236631
chrX	37925000	37930000	chrX	38165000	38170000	3.896426951088827e-05	2.599207668339954
chrX	38195000	38200000	chrX	38325000	38330000	0.08234058308948511	3.2
chrX	38265000	38270000	chrX	38325000	38330000	0.1408639309014366	2.111212657236631
chrX	38665000	38670000	chrX	39240000	39245000	0.04408220605714057	3.2
chrX	38665000	38670000	chrX	39155000	39160000	0.11913686217246755	2.599207668339954
chrX	38755000	38760000	chrX	39235000	39240000	0.0013717205327431112	5.198415336679908
chrX	38770000	38775000	chrX	38980000	38985000	0.004328164850776899	3.6758347359905126
chrX	38760000	38765000	chrX	39145000	39150000	0.00013746782516310674	2.599207668339954
chrX	38795000	38800000	chrX	39145000	39150000	0.029388011099568512	3.2
chrX	38800000	38805000	chrX	38975000	38980000	0.019568193900416326	2.599207668339954
chrX	38800000	38805000	chrX	40095000	40100000	0.02840986614565609	2.599207668339954
chrX	38805000	38810000	chrX	38880000	38885000	0.029933019969859875	2.599207668339954
chrX	38985000	38990000	chrX	39140000	39145000	0.14356797619237294	3.6758347359905126
chrX	39155000	39160000	chrX	39240000	39245000	0.08348983230698591	3.6758347359905126
chrX	39815000	39820000	chrX	40005000	40010000	0.017125652045759936	2.599207668339954
chrX	39820000	39825000	chrX	40080000	40085000	0.04782774215942772	5.198415336679908
chrX	39820000	39825000	chrX	40160000	40165000	0.03281204361216454	4.222425314473262
chrX	39855000	39860000	chrX	40095000	40100000	0.012362598209194178	2.111212657236631
chrX	39860000	39865000	chrX	40165000	40170000	0.13038775164288466	3.2
chrX	39890000	39895000	chrX	40005000	40010000	0.06264605515410297	2.111212657236631
chrX	40010000	40015000	chrX	40095000	40100000	0.07606005884782929	2.111212657236631
chrX	40010000	40015000	chrX	40160000	40165000	0.1408639309014366	2.599207668339954
chrX	40095000	40100000	chrX	40160000	40165000	0.0001406782206206167	3.2
chrX	40545000	40550000	chrX	40640000	40645000	0.007089180572226501	2.599207668339954
chrX	40550000	40555000	chrX	40795000	40800000	0.1482657971755419	3.6758347359905126
chrX	40645000	40650000	chrX	41335000	41340000	0.1482657971755419	2.599207668339954
chrX	40650000	40655000	chrX	40790000	40795000	9.60130901486167e-05	2.111212657236631
chrX	40650000	40655000	chrX	41110000	41115000	0.02116885276790844	3.2
chrX	40650000	40655000	chrX	41245000	41250000	0.04562447835488744	3.2
chrX	40660000	40665000	chrX	40720000	40725000	0.04502682935510455	2.599207668339954
chrX	40730000	40735000	chrX	41115000	41120000	0.07606005884782929	3.2
